country,survey_wave,sector,size,indicator,Multiple technologies,Single technology,Share of firms using generative AI tools,Climate change targets for own GHG emissions,No impact at all,A minor impact,A major impact,An opportunity,No Impact,A risk,Plan to invest,Already invested,Proportion of investment directed towards measures to improve energy efficiency,Share of firms investing in measures to improve energy efficiency,Sustainable transport options,Waste minimization and recycling,Onsite/offsite renewable energy generation,Investing in energy efficiency,"Investing in new, less polluting, business areas and technologies"
HU,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.12,0.25,,,,,,,,,,,,,,,,,
HU,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.37,0.29,,,,,,,,,,,,,,,,,
HU,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.17,0.22,,,,,,,,,,,,,,,,,
HU,2023,ALL,SME,Implementation of digital technologies,0.14,0.24,,,,,,,,,,,,,,,,,
HU,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
HU,2025,ALL,ALL,Implementation of digital technologies,0.37,0.24,,,,,,,,,,,,,,,,,
HU,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.43,0.29,,,,,,,,,,,,,,,,,
HU,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.18,0.22,,,,,,,,,,,,,,,,,
HU,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
HU,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.04,0.17,,,,,,,,,,,,,,,,,
HU,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
HU,2025,ALL,Large,Implementation of digital technologies,0.56,0.25,,,,,,,,,,,,,,,,,
HU,2025,ALL,SME,Implementation of digital technologies,0.16,0.23,,,,,,,,,,,,,,,,,
IE,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2021,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.36,0.32,,,,,,,,,,,,,,,,,
IE,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2019,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2025,ALL,ALL,Implementation of digital technologies,0.45,0.27,,,,,,,,,,,,,,,,,
IE,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2019,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.49,0.23,,,,,,,,,,,,,,,,,
IE,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.35,0.35,,,,,,,,,,,,,,,,,
IE,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.51,0.22,,,,,,,,,,,,,,,,,
IE,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.49,0.22,,,,,,,,,,,,,,,,,
IE,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.44,0.3,,,,,,,,,,,,,,,,,
IE,2025,ALL,Medium/Large,Implementation of digital technologies,0.5,0.27,,,,,,,,,,,,,,,,,
IE,2024,ALL,Medium/Large,Implementation of digital technologies,0.5,0.28,,,,,,,,,,,,,,,,,
IE,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.61,0.26,,,,,,,,,,,,,,,,,
IE,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2023,ALL,Micro/Small,Implementation of digital technologies,0.32,0.33,,,,,,,,,,,,,,,,,
IE,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.34,0.3,,,,,,,,,,,,,,,,,
IE,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.36,0.37,,,,,,,,,,,,,,,,,
IE,2020,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2018,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.44,0.29,,,,,,,,,,,,,,,,,
IE,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2023,ALL,Medium/Large,Implementation of digital technologies,0.5,0.29,,,,,,,,,,,,,,,,,
IE,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2021,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2023,ALL,ALL,Implementation of digital technologies,0.48,0.3,,,,,,,,,,,,,,,,,
IE,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.5,0.28,,,,,,,,,,,,,,,,,
IE,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2025,ALL,Micro/Small,Implementation of digital technologies,0.35,0.27,,,,,,,,,,,,,,,,,
IE,2018,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IE,2024,ALL,ALL,Implementation of digital technologies,0.47,0.28,,,,,,,,,,,,,,,,,
IE,2024,ALL,Micro/Small,Implementation of digital technologies,0.29,0.27,,,,,,,,,,,,,,,,,
IE,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.37,0.35,,,,,,,,,,,,,,,,,
IE,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2018,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.5,0.24,,,,,,,,,,,,,,,,,
IT,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.27,0.32,,,,,,,,,,,,,,,,,
IT,2019,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.51,0.31,,,,,,,,,,,,,,,,,
IT,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2023,ALL,SME,Implementation of digital technologies,0.29,0.3,,,,,,,,,,,,,,,,,
IT,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,ALL,ALL,Implementation of digital technologies,0.45,0.29,,,,,,,,,,,,,,,,,
IT,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.43,0.29,,,,,,,,,,,,,,,,,
IT,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.46,0.29,,,,,,,,,,,,,,,,,
IT,2018,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.39,0.27,,,,,,,,,,,,,,,,,
IT,2023,ALL,Large,Implementation of digital technologies,0.57,0.25,,,,,,,,,,,,,,,,,
IT,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2021,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2023,ALL,ALL,Implementation of digital technologies,0.42,0.28,,,,,,,,,,,,,,,,,
IT,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.41,0.25,,,,,,,,,,,,,,,,,
IT,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2022,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2021,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,ALL,Large,Implementation of digital technologies,0.63,0.24,,,,,,,,,,,,,,,,,
IT,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2024,ALL,Large,Implementation of digital technologies,0.58,0.25,,,,,,,,,,,,,,,,,
IT,2024,ALL,SME,Implementation of digital technologies,0.33,0.31,,,,,,,,,,,,,,,,,
IT,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.17,0.36,,,,,,,,,,,,,,,,,
IT,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.51,0.27,,,,,,,,,,,,,,,,,
IT,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.22,0.31,,,,,,,,,,,,,,,,,
IT,2020,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2020,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.37,0.36,,,,,,,,,,,,,,,,,
IT,2022,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.41,0.27,,,,,,,,,,,,,,,,,
IT,2025,ALL,SME,Implementation of digital technologies,0.32,0.34,,,,,,,,,,,,,,,,,
IT,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2024,ALL,ALL,Implementation of digital technologies,0.44,0.28,,,,,,,,,,,,,,,,,
IT,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
IT,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.41,0.36,,,,,,,,,,,,,,,,,
LT,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2023,ALL,ALL,Implementation of digital technologies,0.36,0.32,,,,,,,,,,,,,,,,,
LT,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.5,0.26,,,,,,,,,,,,,,,,,
LT,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2019,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.46,0.26,,,,,,,,,,,,,,,,,
LT,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.42,0.34,,,,,,,,,,,,,,,,,
LT,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2023,ALL,Micro/Small,Implementation of digital technologies,0.2,0.27,,,,,,,,,,,,,,,,,
LT,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.35,0.31,,,,,,,,,,,,,,,,,
LT,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.24,0.42,,,,,,,,,,,,,,,,,
LT,2024,ALL,Medium/Large,Implementation of digital technologies,0.42,0.31,,,,,,,,,,,,,,,,,
LT,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2019,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2021,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2021,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.44,0.21,,,,,,,,,,,,,,,,,
LT,2024,ALL,Micro/Small,Implementation of digital technologies,0.13,0.27,,,,,,,,,,,,,,,,,
LT,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.42,0.31,,,,,,,,,,,,,,,,,
LT,2023,ALL,Medium/Large,Implementation of digital technologies,0.43,0.34,,,,,,,,,,,,,,,,,
LT,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.29,0.36,,,,,,,,,,,,,,,,,
LT,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.09,0.38,,,,,,,,,,,,,,,,,
LT,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.37,0.21,,,,,,,,,,,,,,,,,
LT,2025,ALL,ALL,Implementation of digital technologies,0.44,0.27,,,,,,,,,,,,,,,,,
LT,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.19,0.15,,,,,,,,,,,,,,,,,
LT,2024,ALL,ALL,Implementation of digital technologies,0.34,0.3,,,,,,,,,,,,,,,,,
LT,2020,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LT,2025,ALL,Micro/Small,Implementation of digital technologies,0.28,0.3,,,,,,,,,,,,,,,,,
LT,2025,ALL,Medium/Large,Implementation of digital technologies,0.51,0.26,,,,,,,,,,,,,,,,,
LT,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2020,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.21,0.31,,,,,,,,,,,,,,,,,
LU,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.16,0.54,,,,,,,,,,,,,,,,,
LU,2023,ALL,Medium/Large,Implementation of digital technologies,0.42,0.38,,,,,,,,,,,,,,,,,
LU,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2023,ALL,Micro/Small,Implementation of digital technologies,0.23,0.31,,,,,,,,,,,,,,,,,
LU,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2024,ALL,ALL,Implementation of digital technologies,0.3,0.25,,,,,,,,,,,,,,,,,
LU,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.1,0.44,,,,,,,,,,,,,,,,,
LU,2024,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,0.41,0.16,,,,,,,,,,,,,,,,,
LU,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2021,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2020,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2025,ALL,Medium/Large,Implementation of digital technologies,0.4,0.45,,,,,,,,,,,,,,,,,
LU,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.3,0.49,,,,,,,,,,,,,,,,,
LU,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2025,ALL,ALL,Implementation of digital technologies,0.36,0.4,,,,,,,,,,,,,,,,,
LU,2021,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2023,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,0.47,0.28,,,,,,,,,,,,,,,,,
LU,2019,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2024,ALL,Micro/Small,Implementation of digital technologies,0.21,0.29,,,,,,,,,,,,,,,,,
LU,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2023,ALL,ALL,Implementation of digital technologies,0.36,0.36,,,,,,,,,,,,,,,,,
LU,2019,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2018,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.24,0.39,,,,,,,,,,,,,,,,,
LU,2018,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2025,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,0.38,0.39,,,,,,,,,,,,,,,,,
LU,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2021,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2024,ALL,Medium/Large,Implementation of digital technologies,0.35,0.23,,,,,,,,,,,,,,,,,
LU,2019,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2025,ALL,Micro/Small,Implementation of digital technologies,0.27,0.27,,,,,,,,,,,,,,,,,
LU,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.34,0.35,,,,,,,,,,,,,,,,,
LU,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2020,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2018,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LU,2022,Manufacturing&Infrastructure,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LV,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LV,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.6,0.23,,,,,,,,,,,,,,,,,
LV,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
LV,2025,ALL,ALL,Implementation of digital technologies,0.6,0.15,,,,,,,,,,,,,,,,,
LV,2024,ALL,ALL,Implementation of digital technologies,0.35,0.24,,,,,,,,,,,,,,,,,
LV,2023,ALL,Medium/Large,Implementation of digital technologies,0.46,0.15,,,,,,,,,,,,,,,,,
LV,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.09,0.5,,,,,,,,,,,,,,,,,
LV,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
